Source,Target,Type,Label,Weight,Domain,SourceLayer,MappingStatus,RelationshipType,ArtifactType,Purpose,DecisionType,RuleId
capability:G5,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-global-interdependence-migration-and-sustainability,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G5,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:G5A,content_domain:geography-and-human-environment-systems,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:G5A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:G5A,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-global-interdependence-migration-and-sustainability,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G5A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:G5B,content_domain:geography-and-human-environment-systems,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:G5B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:G5B,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-global-interdependence-migration-and-sustainability,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G5B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:G5C,content_domain:geography-and-human-environment-systems,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:G5C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:G5C,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-global-interdependence-migration-and-sustainability,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G5C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G5C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:G6,content_domain:geography-and-human-environment-systems,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:G6,performance:advanced,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:G6,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geospatial-analysis-and-policy-application,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G6,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:G6A,content_domain:geography-and-human-environment-systems,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:G6A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:G6A,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geospatial-analysis-and-policy-application,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G6A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:G6B,content_domain:geography-and-human-environment-systems,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:G6B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:G6B,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geospatial-analysis-and-policy-application,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G6B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:G6C,content_domain:geography-and-human-environment-systems,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:G6C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:G6C,anchor:social-studies-anchor-kindergarten-to-grade-12-geography-and-human-environment-systems-geospatial-analysis-and-policy-application,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:G6C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:G6C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H1,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H1,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H1,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-chronology-identity-and-community-memory,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H1,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H1A,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H1A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H1A,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-chronology-identity-and-community-memory,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H1A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H1B,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H1B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H1B,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-chronology-identity-and-community-memory,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H1B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H1C,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H1C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H1C,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-chronology-identity-and-community-memory,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H1C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1D,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H1D,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H1D,performance:advanced,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H1D,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-chronology-identity-and-community-memory,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H1D,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1D,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H1D,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H2,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H2,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H2,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historical-sources-and-past-present-comparison,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H2,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H2A,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H2A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H2A,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historical-sources-and-past-present-comparison,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H2A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H2B,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H2B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H2B,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historical-sources-and-past-present-comparison,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H2B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2C,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H2C,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H2C,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H2C,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historical-sources-and-past-present-comparison,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H2C,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2C,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2C,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2D,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H2D,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H2D,performance:advanced,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H2D,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historical-sources-and-past-present-comparison,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H2D,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2D,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H2D,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H3,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H3,performance:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H3,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-causation-context-and-change-over-time,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H3,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3A,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H3A,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H3A,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H3A,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-causation-context-and-change-over-time,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H3A,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3A,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3A,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3B,grade_band:kindergarten-to-grade-12,Directed,ALIGNS_TO_GRADE_BAND,1,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H3B,content_domain:history-and-source-reasoning,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H3B,performance:basic,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H3B,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-causation-context-and-change-over-time,Directed,ALIGNS_TO_REPOSITORY_ANCHOR,1,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H3B,state_profile:CA-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3B,state_profile:NY-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H3B,state_profile:TX-SS,Directed,ALIGNS_TO_STATE_PROFILE,1,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
