Source,Target,Type,Label,Weight,Domain,SourceLayer,MappingStatus,RelationshipType,ArtifactType,Purpose,DecisionType,RuleId
capability:B8,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:B8,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B8,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B8,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B8,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B8,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B9,grade-band:high-school,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:B9,content-domain:algebra-functions-number-and-quantity,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:B9,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:B9,ccss-anchor:high-school:reason-about-advanced-algebraic-structure-function-families-and-precalculus-behavior,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:B9,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:B9,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B9,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:B9,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B9,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B9,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B9,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B9,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B10,grade-band:high-school,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,mapped,,,,,
capability:B10,content-domain:algebra-functions-number-and-quantity,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,mapped,,,,,
capability:B10,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:B10,ccss-anchor:high-school:reason-about-advanced-algebraic-structure-function-families-and-precalculus-behavior,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,mapped,,,,,
capability:B10,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:B10,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B10,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,inherits_canonical_baseline_with_state_metadata,baseline-aligned,,,,
capability:B10,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B10,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,requires_state_identifier_crosswalk_from_canonical_baseline,baseline-derived,,,,
capability:B10,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B10,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:B10,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,conceptual_alignment_only_until_state_crosswalk_exists,state-distinct,,,,
capability:AP1,grade-band:advanced-placement-post-ccss-extension,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP1,content-domain:advanced-coursework-beyond-the-current-codified-k-12-standards-corpus,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP1,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:AP1,ccss-anchor:advanced-placement-post-ccss-extension:advanced-coursework-nodes-extend-beyond-the-currently-codified-ccss-state-standards-baseline,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,out_of_scope_current_ccss_baseline,,,,,
capability:AP1,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP1,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP1,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP1,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP1,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP1,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP1,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP1,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP2,grade-band:advanced-placement-post-ccss-extension,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP2,content-domain:advanced-coursework-beyond-the-current-codified-k-12-standards-corpus,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP2,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:AP2,ccss-anchor:advanced-placement-post-ccss-extension:advanced-coursework-nodes-extend-beyond-the-currently-codified-ccss-state-standards-baseline,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,out_of_scope_current_ccss_baseline,,,,,
capability:AP2,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP2,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP2,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP2,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP2,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP2,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP2,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP2,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP3,grade-band:advanced-placement-post-ccss-extension,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP3,content-domain:advanced-coursework-beyond-the-current-codified-k-12-standards-corpus,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP3,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:AP3,ccss-anchor:advanced-placement-post-ccss-extension:advanced-coursework-nodes-extend-beyond-the-currently-codified-ccss-state-standards-baseline,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,out_of_scope_current_ccss_baseline,,,,,
capability:AP3,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP3,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP3,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP3,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP3,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP3,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP3,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP3,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP4,grade-band:advanced-placement-post-ccss-extension,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP4,content-domain:advanced-coursework-beyond-the-current-codified-k-12-standards-corpus,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP4,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:AP4,ccss-anchor:advanced-placement-post-ccss-extension:advanced-coursework-nodes-extend-beyond-the-currently-codified-ccss-state-standards-baseline,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,out_of_scope_current_ccss_baseline,,,,,
capability:AP4,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP4,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP4,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP4,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP4,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP4,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP4,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP4,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP5,grade-band:advanced-placement-post-ccss-extension,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP5,content-domain:advanced-coursework-beyond-the-current-codified-k-12-standards-corpus,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP5,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:AP5,ccss-anchor:advanced-placement-post-ccss-extension:advanced-coursework-nodes-extend-beyond-the-currently-codified-ccss-state-standards-baseline,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,out_of_scope_current_ccss_baseline,,,,,
capability:AP5,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP5,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP5,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP5,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP5,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP5,texas-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP5,virginia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP5,washington-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP6,grade-band:advanced-placement-post-ccss-extension,Directed,ALIGNS_TO_GRADE_BAND,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP6,content-domain:advanced-coursework-beyond-the-current-codified-k-12-standards-corpus,Directed,ALIGNS_TO_CONTENT_DOMAIN,1,mathematics,standards_overlay,repository_only_or_beyond_current_content_baseline,,,,,
capability:AP6,performance-level:proficient,Directed,ALIGNS_TO_PERFORMANCE_LEVEL,1,mathematics,standards_overlay,mapped,,,,,
capability:AP6,ccss-anchor:advanced-placement-post-ccss-extension:advanced-coursework-nodes-extend-beyond-the-currently-codified-ccss-state-standards-baseline,Directed,ALIGNS_TO_CCSS_ANCHOR,1,mathematics,standards_overlay,out_of_scope_current_ccss_baseline,,,,,
capability:AP6,california-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP6,colorado-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP6,florida-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP6,georgia-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP6,illinois-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-aligned,,,,
capability:AP6,massachusetts-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP6,new-jersey-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP6,new-york-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP6,north-carolina-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,state-distinct,,,,
capability:AP6,ohio-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP6,pennsylvania-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
capability:AP6,tennessee-mathematics-standards,Directed,ALIGNS_TO_STATE_PROFILE,1,mathematics,standards_overlay,out_of_scope_current_profile,baseline-derived,,,,
