:START_ID(Entity),:END_ID(Entity),:TYPE,domain,source_layer,mapping_status,relationship_type,artifact_type,purpose,decision_type,rule_id
capability:H5C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H5C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H5D,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H5D,content_domain:history-and-source-reasoning,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H5D,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H5D,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-thematic-historical-analysis-and-periodization,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H5D,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H5D,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H5D,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H6,content_domain:history-and-source-reasoning,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H6,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H6,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historiography-public-history-and-capstone-argument,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H6,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H6A,content_domain:history-and-source-reasoning,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H6A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H6A,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historiography-public-history-and-capstone-argument,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H6A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H6B,content_domain:history-and-source-reasoning,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H6B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H6B,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historiography-public-history-and-capstone-argument,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H6B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H6C,content_domain:history-and-source-reasoning,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H6C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H6C,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historiography-public-history-and-capstone-argument,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H6C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6D,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:H6D,content_domain:history-and-source-reasoning,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:H6D,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:H6D,anchor:social-studies-anchor-kindergarten-to-grade-12-history-and-source-reasoning-historiography-public-history-and-capstone-argument,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:H6D,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6D,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:H6D,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q1,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q1,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q1,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-observe-describe-and-question,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q1,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q1A,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q1A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q1A,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-observe-describe-and-question,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q1A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q1B,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q1B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q1B,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-observe-describe-and-question,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q1B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q1C,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q1C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q1C,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-observe-describe-and-question,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q1C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1D,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q1D,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q1D,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q1D,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-observe-describe-and-question,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q1D,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1D,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q1D,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q2,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q2,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q2,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-compare-classify-and-sequence-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q2,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q2A,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q2A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q2A,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-compare-classify-and-sequence-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q2A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q2B,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q2B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q2B,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-compare-classify-and-sequence-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q2B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q2C,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q2C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q2C,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-compare-classify-and-sequence-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q2C,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2C,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2C,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2D,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q2D,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q2D,performance:advanced,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q2D,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-compare-classify-and-sequence-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q2D,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2D,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q2D,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q3,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q3,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q3,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-supported-explanation-from-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q3,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3A,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q3A,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q3A,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q3A,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-supported-explanation-from-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q3A,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3A,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3A,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3B,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q3B,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q3B,performance:basic,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q3B,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-supported-explanation-from-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
capability:Q3B,state_profile:CA-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3B,state_profile:NY-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3B,state_profile:TX-SS,ALIGNS_TO_STATE_PROFILE,social_studies,standards_overlay,draft_crosswalk_candidate,ALIGNS_TO_STATE_PROFILE,,,,
capability:Q3C,grade_band:kindergarten-to-grade-12,ALIGNS_TO_GRADE_BAND,social_studies,standards_overlay,,ALIGNS_TO_GRADE_BAND,,,,
capability:Q3C,content_domain:inquiry-evidence-and-discourse,ALIGNS_TO_CONTENT_DOMAIN,social_studies,standards_overlay,,ALIGNS_TO_CONTENT_DOMAIN,,,,
capability:Q3C,performance:proficient,ALIGNS_TO_PERFORMANCE_LEVEL,social_studies,standards_overlay,,ALIGNS_TO_PERFORMANCE_LEVEL,,,,
capability:Q3C,anchor:social-studies-anchor-kindergarten-to-grade-12-inquiry-evidence-and-discourse-supported-explanation-from-evidence,ALIGNS_TO_REPOSITORY_ANCHOR,social_studies,standards_overlay,,ALIGNS_TO_REPOSITORY_ANCHOR,,,,
